aÃ±o,mun,cvegeo,sexo,pob
2016,Álamo Temapache,30160,Hombres,53429
2017,Álamo Temapache,30160,Hombres,53662
2018,Álamo Temapache,30160,Hombres,53899
2016,Tempoal,30161,Hombres,17860
2017,Tempoal,30161,Hombres,17918
2018,Tempoal,30161,Hombres,17978
2016,Tenampa,30162,Hombres,3349
2017,Tenampa,30162,Hombres,3383
2018,Tenampa,30162,Hombres,3416
2016,Tenochtitlán,30163,Hombres,2604
2017,Tenochtitlán,30163,Hombres,2622
2018,Tenochtitlán,30163,Hombres,2640
2016,Teocelo,30164,Hombres,8480
2017,Teocelo,30164,Hombres,8532
2018,Teocelo,30164,Hombres,8583
2016,Tepatlaxco,30165,Hombres,4460
2017,Tepatlaxco,30165,Hombres,4488
2018,Tepatlaxco,30165,Hombres,4516
2016,Tepetlán,30166,Hombres,4684
2017,Tepetlán,30166,Hombres,4703
2018,Tepetlán,30166,Hombres,4723
2016,Tepetzintla,30167,Hombres,7066
2017,Tepetzintla,30167,Hombres,7088
2018,Tepetzintla,30167,Hombres,7112
2016,Tequila,30168,Hombres,7892
2017,Tequila,30168,Hombres,7979
2018,Tequila,30168,Hombres,8065
2016,José Azueta,30169,Hombres,12313
2017,José Azueta,30169,Hombres,12380
2018,José Azueta,30169,Hombres,12445
2016,Texcatepec,30170,Hombres,5429
2017,Texcatepec,30170,Hombres,5478
2018,Texcatepec,30170,Hombres,5529
2016,Texhuacán,30171,Hombres,2700
2017,Texhuacán,30171,Hombres,2730
2018,Texhuacán,30171,Hombres,2760
2016,Texistepec,30172,Hombres,10840
2017,Texistepec,30172,Hombres,10918
2018,Texistepec,30172,Hombres,10991
2016,Tezonapa,30173,Hombres,27604
2017,Tezonapa,30173,Hombres,27797
2018,Tezonapa,30173,Hombres,27986
2016,Tierra Blanca,30174,Hombres,48728
2017,Tierra Blanca,30174,Hombres,49079
2018,Tierra Blanca,30174,Hombres,49406
2016,Tihuatlán,30175,Hombres,47306
2017,Tihuatlán,30175,Hombres,47662
2018,Tihuatlán,30175,Hombres,48002
2016,Tlacojalpan,30176,Hombres,2339
2017,Tlacojalpan,30176,Hombres,2345
2018,Tlacojalpan,30176,Hombres,2352
2016,Tlacolulan,30177,Hombres,5505
2017,Tlacolulan,30177,Hombres,5550
2018,Tlacolulan,30177,Hombres,5596
2016,Tlacotalpan,30178,Hombres,6351
2017,Tlacotalpan,30178,Hombres,6356
2018,Tlacotalpan,30178,Hombres,6362
2016,Tlacotepec de Mejía,30179,Hombres,2109
2017,Tlacotepec de Mejía,30179,Hombres,2126
2018,Tlacotepec de Mejía,30179,Hombres,2141
2016,Tlachichilco,30180,Hombres,5819
2017,Tlachichilco,30180,Hombres,5854
2018,Tlachichilco,30180,Hombres,5890
2016,Tlalixcoyan,30181,Hombres,18916
2017,Tlalixcoyan,30181,Hombres,18983
2018,Tlalixcoyan,30181,Hombres,19047
2016,Tlalnelhuayocan,30182,Hombres,8843
2017,Tlalnelhuayocan,30182,Hombres,8952
2018,Tlalnelhuayocan,30182,Hombres,9058
2016,Tlapacoyan,30183,Hombres,29676
2017,Tlapacoyan,30183,Hombres,29898
2018,Tlapacoyan,30183,Hombres,30120
2016,Tlaquilpa,30184,Hombres,3556
2017,Tlaquilpa,30184,Hombres,3595
2018,Tlaquilpa,30184,Hombres,3637
2016,Tlilapan,30185,Hombres,2493
2017,Tlilapan,30185,Hombres,2517
2018,Tlilapan,30185,Hombres,2541
2016,Tomatlán,30186,Hombres,3577
2017,Tomatlán,30186,Hombres,3600
2018,Tomatlán,30186,Hombres,3621
2016,Tonayán,30187,Hombres,2883
2017,Tonayán,30187,Hombres,2909
2018,Tonayán,30187,Hombres,2937
2016,Totutla,30188,Hombres,8784
2017,Totutla,30188,Hombres,8851
2018,Totutla,30188,Hombres,8917
2016,Tuxpan,30189,Hombres,73677
2017,Tuxpan,30189,Hombres,74113
2018,Tuxpan,30189,Hombres,74530
2016,Tuxtilla,30190,Hombres,1091
2017,Tuxtilla,30190,Hombres,1089
2018,Tuxtilla,30190,Hombres,1087
2016,Ursulo Galván,30191,Hombres,14900
2017,Ursulo Galván,30191,Hombres,14962
2018,Ursulo Galván,30191,Hombres,15016
2016,Vega de Alatorre,30192,Hombres,9948
2017,Vega de Alatorre,30192,Hombres,9994
2018,Vega de Alatorre,30192,Hombres,10038
2016,Veracruz,30193,Hombres,279679
2017,Veracruz,30193,Hombres,281673
2018,Veracruz,30193,Hombres,283543
2016,Villa Aldama,30194,Hombres,5652
2017,Villa Aldama,30194,Hombres,5705
2018,Villa Aldama,30194,Hombres,5761
2016,Xoxocotla,30195,Hombres,2777
2017,Xoxocotla,30195,Hombres,2800
2018,Xoxocotla,30195,Hombres,2825
2016,Yanga,30196,Hombres,8916
2017,Yanga,30196,Hombres,8980
2018,Yanga,30196,Hombres,9039
2016,Yecuatla,30197,Hombres,5657
2017,Yecuatla,30197,Hombres,5671
2018,Yecuatla,30197,Hombres,5686
2016,Zacualpan,30198,Hombres,3298
2017,Zacualpan,30198,Hombres,3312
2018,Zacualpan,30198,Hombres,3328
2016,Zaragoza,30199,Hombres,5614
2017,Zaragoza,30199,Hombres,5674
2018,Zaragoza,30199,Hombres,5733
2016,Zentla,30200,Hombres,6431
2017,Zentla,30200,Hombres,6460
2018,Zentla,30200,Hombres,6490
2016,Zongolica,30201,Hombres,21774
2017,Zongolica,30201,Hombres,21943
2018,Zongolica,30201,Hombres,22115
2016,Zontecomatlán de López y Fuentes,30202,Hombres,7064
2017,Zontecomatlán de López y Fuentes,30202,Hombres,7108
2018,Zontecomatlán de López y Fuentes,30202,Hombres,7155
2016,Zozocolco de Hidalgo,30203,Hombres,6852
2017,Zozocolco de Hidalgo,30203,Hombres,6890
2018,Zozocolco de Hidalgo,30203,Hombres,6930
2016,Agua Dulce,30204,Hombres,23363
2017,Agua Dulce,30204,Hombres,23503
2018,Agua Dulce,30204,Hombres,23641
2016,El Higo,30205,Hombres,9754
2017,El Higo,30205,Hombres,9782
2018,El Higo,30205,Hombres,9812
2016,Nanchital de Lázaro Cárdenas del Río,30206,Hombres,13463
2017,Nanchital de Lázaro Cárdenas del Río,30206,Hombres,13539
2018,Nanchital de Lázaro Cárdenas del Río,30206,Hombres,13615
2016,Tres Valles,30207,Hombres,23000
2017,Tres Valles,30207,Hombres,23127
2018,Tres Valles,30207,Hombres,23250
2016,Carlos A. Carrillo,30208,Hombres,11273
2017,Carlos A. Carrillo,30208,Hombres,11305
2018,Carlos A. Carrillo,30208,Hombres,11335
2016,Tatahuicapan de Juárez,30209,Hombres,8026
2017,Tatahuicapan de Juárez,30209,Hombres,8127
2018,Tatahuicapan de Juárez,30209,Hombres,8222
2016,Uxpanapa,30210,Hombres,14746
2017,Uxpanapa,30210,Hombres,14877
2018,Uxpanapa,30210,Hombres,15007
2016,San Rafael,30211,Hombres,14674
2017,San Rafael,30211,Hombres,14730
2018,San Rafael,30211,Hombres,14786
2016,Santiago Sochiapan,30212,Hombres,7766
2017,Santiago Sochiapan,30212,Hombres,7918
2018,Santiago Sochiapan,30212,Hombres,8051
2016,Abalá,31001,Hombres,3498
2017,Abalá,31001,Hombres,3535
2018,Abalá,31001,Hombres,3572
2016,Acanceh,31002,Hombres,8304
2017,Acanceh,31002,Hombres,8408
2018,Acanceh,31002,Hombres,8513
2016,Akil,31003,Hombres,5626
2017,Akil,31003,Hombres,5706
2018,Akil,31003,Hombres,5787
2016,Baca,31004,Hombres,3000
2017,Baca,31004,Hombres,3026
2018,Baca,31004,Hombres,3052
2016,Bokobá,31005,Hombres,1142
2017,Bokobá,31005,Hombres,1152
2018,Bokobá,31005,Hombres,1163
2016,Buctzotz,31006,Hombres,4587
2017,Buctzotz,31006,Hombres,4626
2018,Buctzotz,31006,Hombres,4667
2016,Cacalchén,31007,Hombres,3793
2017,Cacalchén,31007,Hombres,3831
2018,Cacalchén,31007,Hombres,3869
2016,Calotmul,31008,Hombres,2233
2017,Calotmul,31008,Hombres,2253
2018,Calotmul,31008,Hombres,2272
2016,Cansahcab,31009,Hombres,2403
2017,Cansahcab,31009,Hombres,2417
2018,Cansahcab,31009,Hombres,2431
2016,Cantamayec,31010,Hombres,1331
2017,Cantamayec,31010,Hombres,1345
2018,Cantamayec,31010,Hombres,1360
2016,Celestún,31011,Hombres,3860
2017,Celestún,31011,Hombres,3910
2018,Celestún,31011,Hombres,3960
2016,Cenotillo,31012,Hombres,1881
2017,Cenotillo,31012,Hombres,1894
2018,Cenotillo,31012,Hombres,1906
2016,Conkal,31013,Hombres,5001
2017,Conkal,31013,Hombres,5058
2018,Conkal,31013,Hombres,5114
2016,Cuncunul,31014,Hombres,878
2017,Cuncunul,31014,Hombres,887
2018,Cuncunul,31014,Hombres,896
2016,Cuzamá,31015,Hombres,2675
2017,Cuzamá,31015,Hombres,2707
2018,Cuzamá,31015,Hombres,2739
2016,Chacsinkín,31016,Hombres,1553
2017,Chacsinkín,31016,Hombres,1573
2018,Chacsinkín,31016,Hombres,1595
2016,Chankom,31017,Hombres,2400
2017,Chankom,31017,Hombres,2424
2018,Chankom,31017,Hombres,2449
2016,Chapab,31018,Hombres,1607
2017,Chapab,31018,Hombres,1623
2018,Chapab,31018,Hombres,1639
2016,Chemax,31019,Hombres,18271
2017,Chemax,31019,Hombres,18520
2018,Chemax,31019,Hombres,18780
2016,Chicxulub Pueblo,31020,Hombres,2288
2017,Chicxulub Pueblo,31020,Hombres,2309
2018,Chicxulub Pueblo,31020,Hombres,2331
2016,Chichimilá,31021,Hombres,4268
2017,Chichimilá,31021,Hombres,4318
2018,Chichimilá,31021,Hombres,4371
2016,Chikindzonot,31022,Hombres,2199
2017,Chikindzonot,31022,Hombres,2223
2018,Chikindzonot,31022,Hombres,2248
2016,Chocholá,31023,Hombres,2460
2017,Chocholá,31023,Hombres,2481
2018,Chocholá,31023,Hombres,2501
2016,Chumayel,31024,Hombres,1701
2017,Chumayel,31024,Hombres,1720
2018,Chumayel,31024,Hombres,1738
2016,Dzán,31025,Hombres,2637
2017,Dzán,31025,Hombres,2671
2018,Dzán,31025,Hombres,2705
2016,Dzemul,31026,Hombres,1898
2017,Dzemul,31026,Hombres,1912
2018,Dzemul,31026,Hombres,1925
2016,Dzidzantún,31027,Hombres,4267
2017,Dzidzantún,31027,Hombres,4294
2018,Dzidzantún,31027,Hombres,4323
2016,Dzilam de Bravo,31028,Hombres,1375
2017,Dzilam de Bravo,31028,Hombres,1388
2018,Dzilam de Bravo,31028,Hombres,1402
2016,Dzilam González,31029,Hombres,3138
2017,Dzilam González,31029,Hombres,3157
2018,Dzilam González,31029,Hombres,3178
2016,Dzitás,31030,Hombres,1902
2017,Dzitás,31030,Hombres,1918
2018,Dzitás,31030,Hombres,1935
2016,Dzoncauich,31031,Hombres,1433
2017,Dzoncauich,31031,Hombres,1439
2018,Dzoncauich,31031,Hombres,1446
2016,Espita,31032,Hombres,8546
2017,Espita,31032,Hombres,8643
2018,Espita,31032,Hombres,8742
2016,Halachó,31033,Hombres,10367
2017,Halachó,31033,Hombres,10483
2018,Halachó,31033,Hombres,10601
2016,Hocabá,31034,Hombres,3238
2017,Hocabá,31034,Hombres,3269
2018,Hocabá,31034,Hombres,3301
2016,Hoctún,31035,Hombres,3009
2017,Hoctún,31035,Hombres,3037
2018,Hoctún,31035,Hombres,3066
2016,Homún,31036,Hombres,4000
2017,Homún,31036,Hombres,4046
2018,Homún,31036,Hombres,4092
2016,Huhí,31037,Hombres,2703
2017,Huhí,31037,Hombres,2733
2018,Huhí,31037,Hombres,2763
2016,Hunucmá,31038,Hombres,16966
2017,Hunucmá,31038,Hombres,17194
2018,Hunucmá,31038,Hombres,17420
2016,Ixil,31039,Hombres,2095
2017,Ixil,31039,Hombres,2117
2018,Ixil,31039,Hombres,2140
2016,Izamal,31040,Hombres,13949
2017,Izamal,31040,Hombres,14096
2018,Izamal,31040,Hombres,14243
2016,Kanasín,31041,Hombres,51087
2017,Kanasín,31041,Hombres,52300
2018,Kanasín,31041,Hombres,53413
2016,Kantunil,31042,Hombres,2921
2017,Kantunil,31042,Hombres,2946
2018,Kantunil,31042,Hombres,2973
2016,Kaua,31043,Hombres,1532
2017,Kaua,31043,Hombres,1549
2018,Kaua,31043,Hombres,1566
2016,Kinchil,31044,Hombres,3650
2017,Kinchil,31044,Hombres,3698
2018,Kinchil,31044,Hombres,3746
2016,Kopomá,31045,Hombres,1372
2017,Kopomá,31045,Hombres,1385
2018,Kopomá,31045,Hombres,1397
2016,Mama,31046,Hombres,1511
2017,Mama,31046,Hombres,1532
2018,Mama,31046,Hombres,1553
2016,Maní,31047,Hombres,2818
2017,Maní,31047,Hombres,2855
2018,Maní,31047,Hombres,2891
2016,Maxcanú,31048,Hombres,11687
2017,Maxcanú,31048,Hombres,11820
2018,Maxcanú,31048,Hombres,11957
2016,Mayapán,31049,Hombres,1846
2017,Mayapán,31049,Hombres,1872
2018,Mayapán,31049,Hombres,1899
2016,Mérida,31050,Hombres,440241
2017,Mérida,31050,Hombres,445482
2018,Mérida,31050,Hombres,450632
2016,Mocochá,31051,Hombres,1671
2017,Mocochá,31051,Hombres,1687
2018,Mocochá,31051,Hombres,1703
2016,Motul,31052,Hombres,18336
2017,Motul,31052,Hombres,18543
2018,Motul,31052,Hombres,18751
2016,Muna,31053,Hombres,6566
2017,Muna,31053,Hombres,6639
2018,Muna,31053,Hombres,6712
2016,Muxupip,31054,Hombres,1464
2017,Muxupip,31054,Hombres,1481
2018,Muxupip,31054,Hombres,1498
2016,Opichén,31055,Hombres,3579
2017,Opichén,31055,Hombres,3626
2018,Opichén,31055,Hombres,3672
2016,Oxkutzcab,31056,Hombres,15538
2017,Oxkutzcab,31056,Hombres,15772
2018,Oxkutzcab,31056,Hombres,16008
2016,Panabá,31057,Hombres,3847
2017,Panabá,31057,Hombres,3875
2018,Panabá,31057,Hombres,3905
2016,Peto,31058,Hombres,13086
2017,Peto,31058,Hombres,13245
2018,Peto,31058,Hombres,13407
2016,Progreso,31059,Hombres,29610
2017,Progreso,31059,Hombres,29960
2018,Progreso,31059,Hombres,30303
2016,Quintana Roo,31060,Hombres,490
2017,Quintana Roo,31060,Hombres,494
2018,Quintana Roo,31060,Hombres,498
2016,Río Lagartos,31061,Hombres,1877
2017,Río Lagartos,31061,Hombres,1894
2018,Río Lagartos,31061,Hombres,1912
2016,Sacalum,31062,Hombres,2570
2017,Sacalum,31062,Hombres,2598
2018,Sacalum,31062,Hombres,2627
2016,Samahil,31063,Hombres,2754
2017,Samahil,31063,Hombres,2785
2018,Samahil,31063,Hombres,2816
2016,Sanahcat,31064,Hombres,896
2017,Sanahcat,31064,Hombres,906
2018,Sanahcat,31064,Hombres,916
2016,San Felipe,31065,Hombres,981
2017,San Felipe,31065,Hombres,986
2018,San Felipe,31065,Hombres,992
2016,Santa Elena,31066,Hombres,2042
2017,Santa Elena,31066,Hombres,2069
2018,Santa Elena,31066,Hombres,2096
2016,Seyé,31067,Hombres,5032
2017,Seyé,31067,Hombres,5081
2018,Seyé,31067,Hombres,5131
2016,Sinanché,31068,Hombres,1706
2017,Sinanché,31068,Hombres,1717
2018,Sinanché,31068,Hombres,1728
2016,Sotuta,31069,Hombres,4618
2017,Sotuta,31069,Hombres,4661
2018,Sotuta,31069,Hombres,4707
2016,Sucilá,31070,Hombres,2135
2017,Sucilá,31070,Hombres,2151
2018,Sucilá,31070,Hombres,2168
2016,Sudzal,31071,Hombres,959
2017,Sudzal,31071,Hombres,967
2018,Sudzal,31071,Hombres,976
2016,Suma,31072,Hombres,989
2017,Suma,31072,Hombres,994
2018,Suma,31072,Hombres,998
2016,Tahdziú,31073,Hombres,2485
2017,Tahdziú,31073,Hombres,2521
2018,Tahdziú,31073,Hombres,2558
2016,Tahmek,31074,Hombres,1948
2017,Tahmek,31074,Hombres,1961
2018,Tahmek,31074,Hombres,1973
2016,Teabo,31075,Hombres,3416
2017,Teabo,31075,Hombres,3463
2018,Teabo,31075,Hombres,3510
2016,Tecoh,31076,Hombres,8849
2017,Tecoh,31076,Hombres,8949
2018,Tecoh,31076,Hombres,9049
2016,Tekal de Venegas,31077,Hombres,1413
2017,Tekal de Venegas,31077,Hombres,1426
2018,Tekal de Venegas,31077,Hombres,1440
2016,Tekantó,31078,Hombres,1884
2017,Tekantó,31078,Hombres,1895
2018,Tekantó,31078,Hombres,1907
2016,Tekax,31079,Hombres,21927
2017,Tekax,31079,Hombres,22211
2018,Tekax,31079,Hombres,22497
2016,Tekit,31080,Hombres,5449
2017,Tekit,31080,Hombres,5522
2018,Tekit,31080,Hombres,5595
2016,Tekom,31081,Hombres,1646
2017,Tekom,31081,Hombres,1663
2018,Tekom,31081,Hombres,1681
2016,Telchac Pueblo,31082,Hombres,1901
2017,Telchac Pueblo,31082,Hombres,1911
2018,Telchac Pueblo,31082,Hombres,1921
2016,Telchac Puerto,31083,Hombres,980
2017,Telchac Puerto,31083,Hombres,990
2018,Telchac Puerto,31083,Hombres,999
2016,Temax,31084,Hombres,3580
2017,Temax,31084,Hombres,3606
2018,Temax,31084,Hombres,3634
2016,Temozón,31085,Hombres,8076
2017,Temozón,31085,Hombres,8172
2018,Temozón,31085,Hombres,8272
2016,Tepakán,31086,Hombres,1217
2017,Tepakán,31086,Hombres,1225
2018,Tepakán,31086,Hombres,1233
2016,Tetiz,31087,Hombres,2544
2017,Tetiz,31087,Hombres,2579
2018,Tetiz,31087,Hombres,2613
2016,Teya,31088,Hombres,1023
2017,Teya,31088,Hombres,1030
2018,Teya,31088,Hombres,1037
2016,Ticul,31089,Hombres,20293
2017,Ticul,31089,Hombres,20548
2018,Ticul,31089,Hombres,20804
2016,Timucuy,31090,Hombres,3803
2017,Timucuy,31090,Hombres,3850
2018,Timucuy,31090,Hombres,3898
2016,Tinum,31091,Hombres,6463
2017,Tinum,31091,Hombres,6550
2018,Tinum,31091,Hombres,6636
2016,Tixcacalcupul,31092,Hombres,3637
2017,Tixcacalcupul,31092,Hombres,3682
2018,Tixcacalcupul,31092,Hombres,3729
2016,Tixkokob,31093,Hombres,9254
2017,Tixkokob,31093,Hombres,9354
2018,Tixkokob,31093,Hombres,9452
2016,Tixmehuac,31094,Hombres,2617
2017,Tixmehuac,31094,Hombres,2645
2018,Tixmehuac,31094,Hombres,2674
2016,Tixpéhual,31095,Hombres,2891
2017,Tixpéhual,31095,Hombres,2920
2018,Tixpéhual,31095,Hombres,2949
2016,Tizimín,31096,Hombres,39124
2017,Tizimín,31096,Hombres,39560
2018,Tizimín,31096,Hombres,40011
2016,Tunkás,31097,Hombres,1858
2017,Tunkás,31097,Hombres,1869
2018,Tunkás,31097,Hombres,1880
2016,Tzucacab,31098,Hombres,7540
2017,Tzucacab,31098,Hombres,7620
2018,Tzucacab,31098,Hombres,7705
2016,Uayma,31099,Hombres,2258
2017,Uayma,31099,Hombres,2293
2018,Uayma,31099,Hombres,2327
2016,Ucú,31100,Hombres,1958
2017,Ucú,31100,Hombres,1984
2018,Ucú,31100,Hombres,2010
2016,Umán,31101,Hombres,26420
2017,Umán,31101,Hombres,26682
2018,Umán,31101,Hombres,26962
2016,Valladolid,31102,Hombres,40151
2017,Valladolid,31102,Hombres,40697
2018,Valladolid,31102,Hombres,41250
2016,Xocchel,31103,Hombres,1842
2017,Xocchel,31103,Hombres,1864
2018,Xocchel,31103,Hombres,1886
2016,Yaxcabá,31104,Hombres,8160
2017,Yaxcabá,31104,Hombres,8246
2018,Yaxcabá,31104,Hombres,8336
2016,Yaxkukul,31105,Hombres,1595
2017,Yaxkukul,31105,Hombres,1613
2018,Yaxkukul,31105,Hombres,1630
2016,Yobaín,31106,Hombres,1159
2017,Yobaín,31106,Hombres,1166
2018,Yobaín,31106,Hombres,1173
2016,Apozol,32001,Hombres,3190
2017,Apozol,32001,Hombres,3198
2018,Apozol,32001,Hombres,3205
2016,Apulco,32002,Hombres,2442
2017,Apulco,32002,Hombres,2455
2018,Apulco,32002,Hombres,2467
2016,Atolinga,32003,Hombres,1289
2017,Atolinga,32003,Hombres,1289
2018,Atolinga,32003,Hombres,1289
2016,Benito Juárez,32004,Hombres,2376
2017,Benito Juárez,32004,Hombres,2387
2018,Benito Juárez,32004,Hombres,2396
2016,Calera,32005,Hombres,20965
2017,Calera,32005,Hombres,21143
2018,Calera,32005,Hombres,21319
2016,Cañitas de Felipe Pescador,32006,Hombres,4170
2017,Cañitas de Felipe Pescador,32006,Hombres,4186
2018,Cañitas de Felipe Pescador,32006,Hombres,4202
2016,Concepción del Oro,32007,Hombres,6668
2017,Concepción del Oro,32007,Hombres,6688
2018,Concepción del Oro,32007,Hombres,6705
2016,Cuauhtémoc,32008,Hombres,6056
2017,Cuauhtémoc,32008,Hombres,6092
2018,Cuauhtémoc,32008,Hombres,6127
2016,Chalchihuites,32009,Hombres,5185
2017,Chalchihuites,32009,Hombres,5199
2018,Chalchihuites,32009,Hombres,5214
2016,Fresnillo,32010,Hombres,110331
2017,Fresnillo,32010,Hombres,111122
2018,Fresnillo,32010,Hombres,111894
2016,Trinidad García de la Cadena,32011,Hombres,1492
2017,Trinidad García de la Cadena,32011,Hombres,1492
2018,Trinidad García de la Cadena,32011,Hombres,1493
2016,Genaro Codina,32012,Hombres,4245
2017,Genaro Codina,32012,Hombres,4275
2018,Genaro Codina,32012,Hombres,4303
2016,General Enrique Estrada,32013,Hombres,3022
2017,General Enrique Estrada,32013,Hombres,3037
2018,General Enrique Estrada,32013,Hombres,3051
2016,General Francisco R. Murguía,32014,Hombres,11010
2017,General Francisco R. Murguía,32014,Hombres,11059
2018,General Francisco R. Murguía,32014,Hombres,11105
2016,El Plateado de Joaquín Amaro,32015,Hombres,787
2017,El Plateado de Joaquín Amaro,32015,Hombres,784
2018,El Plateado de Joaquín Amaro,32015,Hombres,780
2016,General Pánfilo Natera,32016,Hombres,11365
2017,General Pánfilo Natera,32016,Hombres,11423
2018,General Pánfilo Natera,32016,Hombres,11480
2016,Guadalupe,32017,Hombres,88684
2017,Guadalupe,32017,Hombres,89791
2018,Guadalupe,32017,Hombres,90804
2016,Huanusco,32018,Hombres,2131
2017,Huanusco,32018,Hombres,2132
2018,Huanusco,32018,Hombres,2132
2016,Jalpa,32019,Hombres,11649
2017,Jalpa,32019,Hombres,11691
2018,Jalpa,32019,Hombres,11735
2016,Jerez,32020,Hombres,29471
2017,Jerez,32020,Hombres,29624
2018,Jerez,32020,Hombres,29763
2016,Jiménez del Teul,32021,Hombres,2163
2017,Jiménez del Teul,32021,Hombres,2164
2018,Jiménez del Teul,32021,Hombres,2168
2016,Juan Aldama,32022,Hombres,10716
2017,Juan Aldama,32022,Hombres,10795
2018,Juan Aldama,32022,Hombres,10869
2016,Juchipila,32023,Hombres,6106
2017,Juchipila,32023,Hombres,6124
2018,Juchipila,32023,Hombres,6141
2016,Loreto,32024,Hombres,25478
2017,Loreto,32024,Hombres,25695
2018,Loreto,32024,Hombres,25906
2016,Luis Moya,32025,Hombres,6504
2017,Luis Moya,32025,Hombres,6548
2018,Luis Moya,32025,Hombres,6589
2016,Mazapil,32026,Hombres,9852
2017,Mazapil,32026,Hombres,9891
2018,Mazapil,32026,Hombres,9925
2016,Melchor Ocampo,32027,Hombres,1475
2017,Melchor Ocampo,32027,Hombres,1478
2018,Melchor Ocampo,32027,Hombres,1482
2016,Mezquital del Oro,32028,Hombres,1270
2017,Mezquital del Oro,32028,Hombres,1276
2018,Mezquital del Oro,32028,Hombres,1282
2016,Miguel Auza,32029,Hombres,11395
2017,Miguel Auza,32029,Hombres,11478
2018,Miguel Auza,32029,Hombres,11562
2016,Momax,32030,Hombres,1191
2017,Momax,32030,Hombres,1190
2018,Momax,32030,Hombres,1190
2016,Monte Escobedo,32031,Hombres,4346
2017,Monte Escobedo,32031,Hombres,4342
2018,Monte Escobedo,32031,Hombres,4339
2016,Morelos,32032,Hombres,5996
2017,Morelos,32032,Hombres,6036
2018,Morelos,32032,Hombres,6075
2016,Moyahua de Estrada,32033,Hombres,2127
2017,Moyahua de Estrada,32033,Hombres,2122
2018,Moyahua de Estrada,32033,Hombres,2117
2016,Nochistlán de Mejía,32034,Hombres,13872
2017,Nochistlán de Mejía,32034,Hombres,13940
2018,Nochistlán de Mejía,32034,Hombres,14004
2016,Noria de Ángeles,32035,Hombres,8446
2017,Noria de Ángeles,32035,Hombres,8520
2018,Noria de Ángeles,32035,Hombres,8587
2016,Ojocaliente,32036,Hombres,20874
2017,Ojocaliente,32036,Hombres,21029
2018,Ojocaliente,32036,Hombres,21184
2016,Pánuco,32037,Hombres,9069
2017,Pánuco,32037,Hombres,9142
2018,Pánuco,32037,Hombres,9212
2016,Pinos,32038,Hombres,35078
2017,Pinos,32038,Hombres,35284
2018,Pinos,32038,Hombres,35497
2016,Río Grande,32039,Hombres,32164
2017,Río Grande,32039,Hombres,32387
2018,Río Grande,32039,Hombres,32601
2016,Sain Alto,32040,Hombres,11127
2017,Sain Alto,32040,Hombres,11206
2018,Sain Alto,32040,Hombres,11281
2016,El Salvador,32041,Hombres,1308
2017,El Salvador,32041,Hombres,1303
2018,El Salvador,32041,Hombres,1299
2016,Sombrerete,32042,Hombres,31356
2017,Sombrerete,32042,Hombres,31511
2018,Sombrerete,32042,Hombres,31664
2016,Susticacán,32043,Hombres,664
2017,Susticacán,32043,Hombres,666
2018,Susticacán,32043,Hombres,668
2016,Tabasco,32044,Hombres,7885
2017,Tabasco,32044,Hombres,7921
2018,Tabasco,32044,Hombres,7956
2016,Tepechitlán,32045,Hombres,4081
2017,Tepechitlán,32045,Hombres,4096
