ID,sexo,año,pob
20195,Mujer,1995,709
20195,Mujer,1996,678
20195,Mujer,1997,647
20195,Mujer,1998,615
20195,Mujer,1999,586
20195,Mujer,2000,729
20195,Mujer,2001,376
20195,Mujer,2002,405
20195,Mujer,2003,432
20195,Mujer,2004,461
20195,Mujer,2005,540
20195,Mujer,2006,466
20195,Mujer,2007,424
20195,Mujer,2008,379
20195,Mujer,2009,337
20195,Mujer,2010,624
20195,Mujer,2011,598
20195,Mujer,2012,591
20195,Mujer,2013,565
20195,Mujer,2014,558
20195,Mujer,2015,547
20196,Hombre,1990,290
20196,Hombre,1991,264
20196,Hombre,1992,243
20196,Hombre,1993,224
20196,Hombre,1994,197
20196,Hombre,1995,178
20196,Hombre,1996,157
20196,Hombre,1997,130
20196,Hombre,1998,111
20196,Hombre,1999,90
20196,Hombre,2000,198
20196,Hombre,2001,99
20196,Hombre,2002,138
20196,Hombre,2003,177
20196,Hombre,2004,216
20196,Hombre,2005,300
20196,Hombre,2006,245
20196,Hombre,2007,200
20196,Hombre,2008,157
20196,Hombre,2009,112
20196,Hombre,2010,196
20196,Hombre,2011,190
20196,Hombre,2012,185
20196,Hombre,2013,179
20196,Hombre,2014,174
20196,Hombre,2015,196
20196,Mujer,1990,310
20196,Mujer,1991,238
20196,Mujer,1992,223
20196,Mujer,1993,201
20196,Mujer,1994,186
20196,Mujer,1995,167
20196,Mujer,1996,147
20196,Mujer,1997,130
20196,Mujer,1998,110
20196,Mujer,1999,97
20196,Mujer,2000,224
20196,Mujer,2001,80
20196,Mujer,2002,112
20196,Mujer,2003,140
20196,Mujer,2004,172
20196,Mujer,2005,250
20196,Mujer,2006,200
20196,Mujer,2007,162
20196,Mujer,2008,126
20196,Mujer,2009,88
20196,Mujer,2010,206
20196,Mujer,2011,185
20196,Mujer,2012,183
20196,Mujer,2013,185
20196,Mujer,2014,183
20196,Mujer,2015,217
20197,Hombre,1990,1290
20197,Hombre,1991,1219
20197,Hombre,1992,1192
20197,Hombre,1993,1158
20197,Hombre,1994,1129
20197,Hombre,1995,1101
20197,Hombre,1996,1073
20197,Hombre,1997,1045
20197,Hombre,1998,1010
20197,Hombre,1999,982
20197,Hombre,2000,1320
20197,Hombre,2001,1141
20197,Hombre,2002,1203
20197,Hombre,2003,1254
20197,Hombre,2004,1316
20197,Hombre,2005,1450
20197,Hombre,2006,1401
20197,Hombre,2007,1367
20197,Hombre,2008,1332
20197,Hombre,2009,1298
20197,Hombre,2010,1465
20197,Hombre,2011,1475
20197,Hombre,2012,1489
20197,Hombre,2013,1502
20197,Hombre,2014,1516
20197,Hombre,2015,1539
20197,Mujer,1990,1530
20197,Mujer,1991,1457
20197,Mujer,1992,1440
20197,Mujer,1993,1421
20197,Mujer,1994,1401
20197,Mujer,1995,1371
20197,Mujer,1996,1355
20197,Mujer,1997,1340
20197,Mujer,1998,1316
20197,Mujer,1999,1294
20197,Mujer,2000,1599
20197,Mujer,2001,1343
20197,Mujer,2002,1351
20197,Mujer,2003,1376
20197,Mujer,2004,1384
20197,Mujer,2005,1440
20197,Mujer,2006,1403
20197,Mujer,2007,1367
20197,Mujer,2008,1325
20197,Mujer,2009,1289
20197,Mujer,2010,1546
20197,Mujer,2011,1563
20197,Mujer,2012,1593
20197,Mujer,2013,1613
20197,Mujer,2014,1643
20197,Mujer,2015,1673
20198,Hombre,1990,12710
20198,Hombre,1991,12670
20198,Hombre,1992,12692
20198,Hombre,1993,12708
20198,Hombre,1994,12716
20198,Hombre,1995,12726
20198,Hombre,1996,12744
20198,Hombre,1997,12758
20198,Hombre,1998,12768
20198,Hombre,1999,12784
20198,Hombre,2000,12943
20198,Hombre,2001,12925
20198,Hombre,2002,12914
20198,Hombre,2003,12899
20198,Hombre,2004,12888
20198,Hombre,2005,12960
20198,Hombre,2006,12975
20198,Hombre,2007,13050
20198,Hombre,2008,13123
20198,Hombre,2009,13198
20198,Hombre,2010,13358
20198,Hombre,2011,13427
20198,Hombre,2012,13503
20198,Hombre,2013,13594
20198,Hombre,2014,13670
20198,Hombre,2015,13789
20198,Mujer,1990,13190
20198,Mujer,1991,13211
20198,Mujer,1992,13328
20198,Mujer,1993,13439
20198,Mujer,1994,13554
20198,Mujer,1995,13672
20198,Mujer,1996,13785
20198,Mujer,1997,13896
20198,Mujer,1998,14011
20198,Mujer,1999,14132
20198,Mujer,2000,14342
20198,Mujer,2001,14382
20198,Mujer,2002,14423
20198,Mujer,2003,14459
20198,Mujer,2004,14500
20198,Mujer,2005,14710
20198,Mujer,2006,14710
20198,Mujer,2007,14715
20198,Mujer,2008,14729
20198,Mujer,2009,14734
20198,Mujer,2010,14764
20198,Mujer,2011,14923
20198,Mujer,2012,15077
20198,Mujer,2013,15235
20198,Mujer,2014,15389
20198,Mujer,2015,15575
20199,Hombre,1990,520
20199,Hombre,1991,450
20199,Hombre,1992,426
20199,Hombre,1993,399
20199,Hombre,1994,373
20199,Hombre,1995,345
20199,Hombre,1996,317
20199,Hombre,1997,287
20199,Hombre,1998,264
20199,Hombre,1999,244
20199,Hombre,2000,405
20199,Hombre,2001,185
20199,Hombre,2002,218
20199,Hombre,2003,254
20199,Hombre,2004,287
20199,Hombre,2005,350
20199,Hombre,2006,284
20199,Hombre,2007,241
20199,Hombre,2008,199
20199,Hombre,2009,156
20199,Hombre,2010,327
20199,Hombre,2011,304
20199,Hombre,2012,292
20199,Hombre,2013,277
20199,Hombre,2014,265
20199,Hombre,2015,272
20199,Mujer,1990,600
20199,Mujer,1991,564
20199,Mujer,1992,527
20199,Mujer,1993,489
20199,Mujer,1994,456
20199,Mujer,1995,415
20199,Mujer,1996,377
20199,Mujer,1997,342
20199,Mujer,1998,306
20199,Mujer,1999,271
20199,Mujer,2000,440
20199,Mujer,2001,226
20199,Mujer,2002,256
20199,Mujer,2003,291
20199,Mujer,2004,321
20199,Mujer,2005,360
20199,Mujer,2006,309
20199,Mujer,2007,272
20199,Mujer,2008,235
20199,Mujer,2009,198
20199,Mujer,2010,383
20199,Mujer,2011,343
20199,Mujer,2012,331
20199,Mujer,2013,322
20199,Mujer,2014,310
20199,Mujer,2015,308
20200,Hombre,1990,1790
20200,Hombre,1991,1743
20200,Hombre,1992,1717
20200,Hombre,1993,1697
20200,Hombre,1994,1675
20200,Hombre,1995,1659
20200,Hombre,1996,1634
20200,Hombre,1997,1610
20200,Hombre,1998,1592
20200,Hombre,1999,1568
20200,Hombre,2000,1783
20200,Hombre,2001,1579
20200,Hombre,2002,1620
20200,Hombre,2003,1664
20200,Hombre,2004,1705
20200,Hombre,2005,1770
20200,Hombre,2006,1735
20200,Hombre,2007,1697
20200,Hombre,2008,1668
20200,Hombre,2009,1630
20200,Hombre,2010,1838
20200,Hombre,2011,1820
20200,Hombre,2012,1802
20200,Hombre,2013,1796
20200,Hombre,2014,1778
20200,Hombre,2015,1770
20200,Mujer,1990,2070
20200,Mujer,1991,2011
20200,Mujer,1992,1968
20200,Mujer,1993,1923
20200,Mujer,1994,1878
20200,Mujer,1995,1832
20200,Mujer,1996,1785
20200,Mujer,1997,1743
20200,Mujer,1998,1695
20200,Mujer,1999,1649
20200,Mujer,2000,1814
20200,Mujer,2001,1702
20200,Mujer,2002,1748
20200,Mujer,2003,1803
20200,Mujer,2004,1849
20200,Mujer,2005,1970
20200,Mujer,2006,1941
20200,Mujer,2007,1913
20200,Mujer,2008,1878
20200,Mujer,2009,1850
20200,Mujer,2010,2072
20200,Mujer,2011,2048
20200,Mujer,2012,2029
20200,Mujer,2013,1996
20200,Mujer,2014,1977
20200,Mujer,2015,1956
20201,Hombre,1990,860
20201,Hombre,1991,789
20201,Hombre,1992,764
20201,Hombre,1993,737
20201,Hombre,1994,707
20201,Hombre,1995,676
20201,Hombre,1996,653
20201,Hombre,1997,625
20201,Hombre,1998,596
20201,Hombre,1999,569
20201,Hombre,2000,856
20201,Hombre,2001,631
20201,Hombre,2002,682
20201,Hombre,2003,735
20201,Hombre,2004,786
20201,Hombre,2005,880
20201,Hombre,2006,806
20201,Hombre,2007,748
20201,Hombre,2008,698
20201,Hombre,2009,640
20201,Hombre,2010,871
20201,Hombre,2011,879
20201,Hombre,2012,890
20201,Hombre,2013,896
20201,Hombre,2014,907
20201,Hombre,2015,931
20201,Mujer,1990,990
20201,Mujer,1991,898
20201,Mujer,1992,886
20201,Mujer,1993,875
20201,Mujer,1994,860
20201,Mujer,1995,851
20201,Mujer,1996,841
20201,Mujer,1997,828
20201,Mujer,1998,815
20201,Mujer,1999,801
20201,Mujer,2000,971
20201,Mujer,2001,782
20201,Mujer,2002,810
20201,Mujer,2003,829
20201,Mujer,2004,857
20201,Mujer,2005,910
20201,Mujer,2006,871
20201,Mujer,2007,834
20201,Mujer,2008,795
20201,Mujer,2009,758
20201,Mujer,2010,961
20201,Mujer,2011,968
20201,Mujer,2012,983
20201,Mujer,2013,984
20201,Mujer,2014,999
20201,Mujer,2015,1022
20202,Hombre,1990,1820
20202,Hombre,1991,1828
20202,Hombre,1992,1832
20202,Hombre,1993,1843
20202,Hombre,1994,1849
20202,Hombre,1995,1861
20202,Hombre,1996,1867
20202,Hombre,1997,1871
20202,Hombre,1998,1884
20202,Hombre,1999,1890
20202,Hombre,2000,2080
20202,Hombre,2001,1911
20202,Hombre,2002,1890
20202,Hombre,2003,1868
20202,Hombre,2004,1847
20202,Hombre,2005,1840
20202,Hombre,2006,1839
20202,Hombre,2007,1838
20202,Hombre,2008,1842
20202,Hombre,2009,1841
20202,Hombre,2010,2132
20202,Hombre,2011,2153
20202,Hombre,2012,2174
20202,Hombre,2013,2203
20202,Hombre,2014,2224
20202,Hombre,2015,2255
20202,Mujer,1990,1760
20202,Mujer,1991,1772
20202,Mujer,1992,1809
20202,Mujer,1993,1839
20202,Mujer,1994,1871
20202,Mujer,1995,1908
20202,Mujer,1996,1937
20202,Mujer,1997,1965
20202,Mujer,1998,1999
20202,Mujer,1999,2040
20202,Mujer,2000,2218
20202,Mujer,2001,1966
20202,Mujer,2002,1964
20202,Mujer,2003,1961
20202,Mujer,2004,1959
20202,Mujer,2005,1960
20202,Mujer,2006,1965
20202,Mujer,2007,1963
20202,Mujer,2008,1961
20202,Mujer,2009,1959
20202,Mujer,2010,2344
20202,Mujer,2011,2355
20202,Mujer,2012,2370
20202,Mujer,2013,2386
20202,Mujer,2014,2401
20202,Mujer,2015,2422
20203,Hombre,1990,1580
20203,Hombre,1991,1544
20203,Hombre,1992,1517
20203,Hombre,1993,1493
20203,Hombre,1994,1466
20203,Hombre,1995,1443
20203,Hombre,1996,1415
20203,Hombre,1997,1387
20203,Hombre,1998,1364
20203,Hombre,1999,1338
20203,Hombre,2000,1512
20203,Hombre,2001,1449
20203,Hombre,2002,1558
20203,Hombre,2003,1670
20203,Hombre,2004,1779
20203,Hombre,2005,1920
20203,Hombre,2006,1806
20203,Hombre,2007,1704
20203,Hombre,2008,1583
20203,Hombre,2009,1481
20203,Hombre,2010,1580
20203,Hombre,2011,1563
20203,Hombre,2012,1557
20203,Hombre,2013,1554
20203,Hombre,2014,1548
20203,Hombre,2015,1550
20203,Mujer,1990,1440
20203,Mujer,1991,1425
20203,Mujer,1992,1421
20203,Mujer,1993,1415
20203,Mujer,1994,1411
20203,Mujer,1995,1407
20203,Mujer,1996,1404
20203,Mujer,1997,1398
20203,Mujer,1998,1394
20203,Mujer,1999,1392
20203,Mujer,2000,1691
20203,Mujer,2001,1495
20203,Mujer,2002,1530
20203,Mujer,2003,1566
20203,Mujer,2004,1601
20203,Mujer,2005,1680
20203,Mujer,2006,1628
20203,Mujer,2007,1581
20203,Mujer,2008,1543
20203,Mujer,2009,1496
20203,Mujer,2010,1705
20203,Mujer,2011,1707
20203,Mujer,2012,1713
20203,Mujer,2013,1711
20203,Mujer,2014,1717
20203,Mujer,2015,1727
20204,Hombre,1990,450
20204,Hombre,1991,419
20204,Hombre,1992,390
20204,Hombre,1993,360
20204,Hombre,1994,332
20204,Hombre,1995,305
20204,Hombre,1996,273
20204,Hombre,1997,243
20204,Hombre,1998,215
20204,Hombre,1999,188
20204,Hombre,2000,309
20204,Hombre,2001,135
20204,Hombre,2002,166
20204,Hombre,2003,192
20204,Hombre,2004,223
20204,Hombre,2005,270
20204,Hombre,2006,229
20204,Hombre,2007,198
20204,Hombre,2008,170
20204,Hombre,2009,139
20204,Hombre,2010,324
20204,Hombre,2011,303
20204,Hombre,2012,290
20204,Hombre,2013,283
20204,Hombre,2014,270
20204,Hombre,2015,270
20204,Mujer,1990,480
20204,Mujer,1991,432
20204,Mujer,1992,404
20204,Mujer,1993,377
20204,Mujer,1994,353
20204,Mujer,1995,329
20204,Mujer,1996,298
20204,Mujer,1997,271
20204,Mujer,1998,247
20204,Mujer,1999,222
20204,Mujer,2000,366
20204,Mujer,2001,209
20204,Mujer,2002,258
20204,Mujer,2003,306
20204,Mujer,2004,355
20204,Mujer,2005,410
20204,Mujer,2006,361
20204,Mujer,2007,312
20204,Mujer,2008,256
20204,Mujer,2009,207
20204,Mujer,2010,391
20204,Mujer,2011,368
20204,Mujer,2012,357
20204,Mujer,2013,350
20204,Mujer,2014,339
20204,Mujer,2015,337
20205,Hombre,1990,6850
20205,Hombre,1991,6897
20205,Hombre,1992,6960
20205,Hombre,1993,7031
20205,Hombre,1994,7098
20205,Hombre,1995,7162
20205,Hombre,1996,7225
20205,Hombre,1997,7291
20205,Hombre,1998,7363
20205,Hombre,1999,7427
20205,Hombre,2000,7632
20205,Hombre,2001,7651
20205,Hombre,2002,7739
20205,Hombre,2003,7837
20205,Hombre,2004,7925
20205,Hombre,2005,8080
20205,Hombre,2006,8150
20205,Hombre,2007,8245
20205,Hombre,2008,8334
20205,Hombre,2009,8429
20205,Hombre,2010,8678
20205,Hombre,2011,8578
20205,Hombre,2012,8486
20205,Hombre,2013,8389
20205,Hombre,2014,8297
20205,Hombre,2015,8257
20205,Mujer,1990,7270
20205,Mujer,1991,7347
20205,Mujer,1992,7441
20205,Mujer,1993,7541
20205,Mujer,1994,7635
20205,Mujer,1995,7733
20205,Mujer,1996,7829
20205,Mujer,1997,7925
20205,Mujer,1998,8023
20205,Mujer,1999,8115
20205,Mujer,2000,8409
20205,Mujer,2001,8325
20205,Mujer,2002,8304
20205,Mujer,2003,8286
20205,Mujer,2004,8265
20205,Mujer,2005,8320
20205,Mujer,2006,8388
20205,Mujer,2007,8489
20205,Mujer,2008,8587
20205,Mujer,2009,8688
20205,Mujer,2010,8962
20205,Mujer,2011,8893
20205,Mujer,2012,8819
20205,Mujer,2013,8759
20205,Mujer,2014,8685
20205,Mujer,2015,8715
20206,Hombre,1990,1560
20206,Hombre,1991,1487
20206,Hombre,1992,1430
20206,Hombre,1993,1373
20206,Hombre,1994,1310
20206,Hombre,1995,1249
20206,Hombre,1996,1187
20206,Hombre,1997,1126
20206,Hombre,1998,1067
20206,Hombre,1999,1008
20206,Hombre,2000,1250
20206,Hombre,2001,1129
20206,Hombre,2002,1176
20206,Hombre,2003,1223
20206,Hombre,2004,1270
20206,Hombre,2005,1320
20206,Hombre,2006,1239
20206,Hombre,2007,1156
20206,Hombre,2008,1080
20206,Hombre,2009,997
20206,Hombre,2010,1166
20206,Hombre,2011,1169
20206,Hombre,2012,1179
20206,Hombre,2013,1180
20206,Hombre,2014,1190
20206,Hombre,2015,1198
20206,Mujer,1990,1220
20206,Mujer,1991,1177
20206,Mujer,1992,1151
20206,Mujer,1993,1121
20206,Mujer,1994,1102
20206,Mujer,1995,1077
20206,Mujer,1996,1048
20206,Mujer,1997,1026
20206,Mujer,1998,999
20206,Mujer,1999,976
20206,Mujer,2000,1234
20206,Mujer,2001,1087
20206,Mujer,2002,1125
20206,Mujer,2003,1174
20206,Mujer,2004,1212
20206,Mujer,2005,1260
20206,Mujer,2006,1188
20206,Mujer,2007,1124
20206,Mujer,2008,1067
20206,Mujer,2009,1003
20206,Mujer,2010,1191
20206,Mujer,2011,1197
20206,Mujer,2012,1207
20206,Mujer,2013,1213
20206,Mujer,2014,1223
20206,Mujer,2015,1246
20207,Hombre,1990,7900
20207,Hombre,1991,7913
20207,Hombre,1992,7937
20207,Hombre,1993,7960
20207,Hombre,1994,7987
20207,Hombre,1995,8004
20207,Hombre,1996,8031
20207,Hombre,1997,8063
20207,Hombre,1998,8081
20207,Hombre,1999,8100
20207,Hombre,2000,8503
20207,Hombre,2001,8302
20207,Hombre,2002,8193
20207,Hombre,2003,8095
20207,Hombre,2004,7986
20207,Hombre,2005,7880
20207,Hombre,2006,7938
20207,Hombre,2007,8016
20207,Hombre,2008,8092
20207,Hombre,2009,8170
20207,Hombre,2010,8398
20207,Hombre,2011,8584
20207,Hombre,2012,8795
20207,Hombre,2013,8995
20207,Hombre,2014,9206
20207,Hombre,2015,9470
20207,Mujer,1990,7360
20207,Mujer,1991,7417
20207,Mujer,1992,7485
20207,Mujer,1993,7555
20207,Mujer,1994,7625
20207,Mujer,1995,7694
20207,Mujer,1996,7752
20207,Mujer,1997,7822
20207,Mujer,1998,7892
20207,Mujer,1999,7960
20207,Mujer,2000,8221
20207,Mujer,2001,8202
20207,Mujer,2002,8286
20207,Mujer,2003,8379
20207,Mujer,2004,8463
20207,Mujer,2005,8590
20207,Mujer,2006,8493
20207,Mujer,2007,8451
20207,Mujer,2008,8404
20207,Mujer,2009,8362
20207,Mujer,2010,8534
20207,Mujer,2011,8756
20207,Mujer,2012,8979
20207,Mujer,2013,9206
20207,Mujer,2014,9429
20207,Mujer,2015,9693
20208,Hombre,1990,5590
20208,Hombre,1991,5394
20208,Hombre,1992,5263
20208,Hombre,1993,5121
20208,Hombre,1994,4990
20208,Hombre,1995,4855
20208,Hombre,1996,4719
20208,Hombre,1997,4588
20208,Hombre,1998,4446
20208,Hombre,1999,4315
20208,Hombre,2000,4414
20208,Hombre,2001,4099
20208,Hombre,2002,3884
20208,Hombre,2003,3668
20208,Hombre,2004,3453
20208,Hombre,2005,3360
20208,Hombre,2006,3323
20208,Hombre,2007,3336
20208,Hombre,2008,3364
20208,Hombre,2009,3377
20208,Hombre,2010,3557
20208,Hombre,2011,3455
20208,Hombre,2012,3354
20208,Hombre,2013,3256
20208,Hombre,2014,3155
20208,Hombre,2015,3113
20208,Mujer,1990,5690
20208,Mujer,1991,5492
20208,Mujer,1992,5452
20208,Mujer,1993,5404
20208,Mujer,1994,5353
20208,Mujer,1995,5307
20208,Mujer,1996,5273
20208,Mujer,1997,5225
20208,Mujer,1998,5174
20208,Mujer,1999,5131
20208,Mujer,2000,5203
20208,Mujer,2001,4843
20208,Mujer,2002,4515
20208,Mujer,2003,4168
20208,Mujer,2004,3840
20208,Mujer,2005,3910
20208,Mujer,2006,3918
20208,Mujer,2007,3919
20208,Mujer,2008,3927
20208,Mujer,2009,3928
20208,Mujer,2010,4054
20208,Mujer,2011,3945
20208,Mujer,2012,3845
20208,Mujer,2013,3749
20208,Mujer,2014,3649
20208,Mujer,2015,3567
20209,Hombre,1990,340
20209,Hombre,1991,323
20209,Hombre,1992,302
20209,Hombre,1993,279
20209,Hombre,1994,263
20209,Hombre,1995,249
20209,Hombre,1996,226
20209,Hombre,1997,204
20209,Hombre,1998,187
20209,Hombre,1999,172
20209,Hombre,2000,402
20209,Hombre,2001,194
20209,Hombre,2002,231
20209,Hombre,2003,273
20209,Hombre,2004,310
20209,Hombre,2005,380
20209,Hombre,2006,262
20209,Hombre,2007,217
20209,Hombre,2008,171
20209,Hombre,2009,126
20209,Hombre,2010,275
20209,Hombre,2011,258
20209,Hombre,2012,259
20209,Hombre,2013,257
20209,Hombre,2014,258
20209,Hombre,2015,285
20209,Mujer,1990,490
20209,Mujer,1991,462
20209,Mujer,1992,441
20209,Mujer,1993,415
20209,Mujer,1994,397
20209,Mujer,1995,381
20209,Mujer,1996,363
20209,Mujer,1997,340
20209,Mujer,1998,319
20209,Mujer,1999,303
20209,Mujer,2000,522
20209,Mujer,2001,347
20209,Mujer,2002,411
20209,Mujer,2003,473
20209,Mujer,2004,537
20209,Mujer,2005,610
20209,Mujer,2006,539
20209,Mujer,2007,464
20209,Mujer,2008,386
20209,Mujer,2009,311
20209,Mujer,2010,433
20209,Mujer,2011,412
20209,Mujer,2012,396
20209,Mujer,2013,395
20209,Mujer,2014,379
20209,Mujer,2015,375
20210,Hombre,1990,2860
20210,Hombre,1991,2871
20210,Hombre,1992,2889
20210,Hombre,1993,2895
20210,Hombre,1994,2907
20210,Hombre,1995,2919
20210,Hombre,1996,2930
20210,Hombre,1997,2940
20210,Hombre,1998,2948
20210,Hombre,1999,2968
20210,Hombre,2000,3184
20210,Hombre,2001,3022
20210,Hombre,2002,3036
20210,Hombre,2003,3045
20210,Hombre,2004,3059
20210,Hombre,2005,3060
20210,Hombre,2006,3137
20210,Hombre,2007,3228
20210,Hombre,2008,3311
20210,Hombre,2009,3402
20210,Hombre,2010,3692
20210,Hombre,2011,3459
20210,Hombre,2012,3228
20210,Hombre,2013,3008
20210,Hombre,2014,2777
20210,Hombre,2015,2564
20210,Mujer,1990,3010
20210,Mujer,1991,3014
20210,Mujer,1992,3041
20210,Mujer,1993,3075
20210,Mujer,1994,3106
20210,Mujer,1995,3124
20210,Mujer,1996,3164
20210,Mujer,1997,3196
20210,Mujer,1998,3229
20210,Mujer,1999,3255
20210,Mujer,2000,3547
20210,Mujer,2001,3342
20210,Mujer,2002,3263
20210,Mujer,2003,3192
20210,Mujer,2004,3113
20210,Mujer,2005,3050
20210,Mujer,2006,3188
20210,Mujer,2007,3324
20210,Mujer,2008,3469
20210,Mujer,2009,3605
20210,Mujer,2010,3984
20210,Mujer,2011,3806
20210,Mujer,2012,3639
20210,Mujer,2013,3475
20210,Mujer,2014,3308
20210,Mujer,2015,3183
20211,Hombre,1990,1480
20211,Hombre,1991,1401
20211,Hombre,1992,1406
20211,Hombre,1993,1410
20211,Hombre,1994,1416
20211,Hombre,1995,1422
20211,Hombre,1996,1418
20211,Hombre,1997,1424
20211,Hombre,1998,1428
20211,Hombre,1999,1433
20211,Hombre,2000,1564
20211,Hombre,2001,1282
20211,Hombre,2002,1274
20211,Hombre,2003,1280
20211,Hombre,2004,1272
20211,Hombre,2005,1360
20211,Hombre,2006,1337
20211,Hombre,2007,1313
20211,Hombre,2008,1287
20211,Hombre,2009,1263
20211,Hombre,2010,1581
20211,Hombre,2011,1521
20211,Hombre,2012,1469
20211,Hombre,2013,1425
20211,Hombre,2014,1373
20211,Hombre,2015,1326
20211,Mujer,1990,1360
20211,Mujer,1991,1349
20211,Mujer,1992,1352
20211,Mujer,1993,1358
20211,Mujer,1994,1356
20211,Mujer,1995,1355
20211,Mujer,1996,1363
20211,Mujer,1997,1363
20211,Mujer,1998,1367
20211,Mujer,1999,1368
20211,Mujer,2000,1561
20211,Mujer,2001,1336
20211,Mujer,2002,1334
20211,Mujer,2003,1331
20211,Mujer,2004,1329
20211,Mujer,2005,1360
20211,Mujer,2006,1357
20211,Mujer,2007,1356
20211,Mujer,2008,1350
20211,Mujer,2009,1349
20211,Mujer,2010,1585
20211,Mujer,2011,1529
20211,Mujer,2012,1479
20211,Mujer,2013,1429
20211,Mujer,2014,1379
20211,Mujer,2015,1338
20212,Hombre,1990,1020
20212,Hombre,1991,1006
20212,Hombre,1992,1004
20212,Hombre,1993,994
20212,Hombre,1994,993
20212,Hombre,1995,987
20212,Hombre,1996,985
20212,Hombre,1997,984
20212,Hombre,1998,974
20212,Hombre,1999,972
20212,Hombre,2000,1304
20212,Hombre,2001,1107
20212,Hombre,2002,1109
20212,Hombre,2003,1104
20212,Hombre,2004,1106
20212,Hombre,2005,1160
20212,Hombre,2006,1156
20212,Hombre,2007,1153
20212,Hombre,2008,1152
20212,Hombre,2009,1149
20212,Hombre,2010,1344
20212,Hombre,2011,1351
20212,Hombre,2012,1361
20212,Hombre,2013,1372
20212,Hombre,2014,1382
20212,Hombre,2015,1405
20212,Mujer,1990,1100
20212,Mujer,1991,1052
20212,Mujer,1992,1050
20212,Mujer,1993,1041
20212,Mujer,1994,1031
20212,Mujer,1995,1025
20212,Mujer,1996,1026
20212,Mujer,1997,1017
20212,Mujer,1998,1007
20212,Mujer,1999,1004
20212,Mujer,2000,1238
20212,Mujer,2001,1093
20212,Mujer,2002,1159
20212,Mujer,2003,1211
20212,Mujer,2004,1277
20212,Mujer,2005,1370
20212,Mujer,2006,1333
20212,Mujer,2007,1309
20212,Mujer,2008,1279
20212,Mujer,2009,1255
20212,Mujer,2010,1463
20212,Mujer,2011,1462
20212,Mujer,2012,1477
20212,Mujer,2013,1480
20212,Mujer,2014,1495
20212,Mujer,2015,1514
20213,Hombre,1990,1440
20213,Hombre,1991,1409
20213,Hombre,1992,1430
20213,Hombre,1993,1450
20213,Hombre,1994,1464
20213,Hombre,1995,1488
20213,Hombre,1996,1505
20213,Hombre,1997,1520
20213,Hombre,1998,1539
20213,Hombre,1999,1559
20213,Hombre,2000,1821
20213,Hombre,2001,1669
20213,Hombre,2002,1720
20213,Hombre,2003,1764
20213,Hombre,2004,1815
20213,Hombre,2005,1920
20213,Hombre,2006,1815
20213,Hombre,2007,1730
20213,Hombre,2008,1642
20213,Hombre,2009,1557
20213,Hombre,2010,1692
20213,Hombre,2011,1748
20213,Hombre,2012,1801
20213,Hombre,2013,1859
20213,Hombre,2014,1912
20213,Hombre,2015,1991
20213,Mujer,1990,1400
20213,Mujer,1991,1410
20213,Mujer,1992,1444
20213,Mujer,1993,1475
20213,Mujer,1994,1505
20213,Mujer,1995,1537
20213,Mujer,1996,1567
20213,Mujer,1997,1599
20213,Mujer,1998,1628
20213,Mujer,1999,1660
20213,Mujer,2000,2059
20213,Mujer,2001,2005
20213,Mujer,2002,2064
20213,Mujer,2003,2124
20213,Mujer,2004,2183
20213,Mujer,2005,2280
20213,Mujer,2006,2168
20213,Mujer,2007,2072
20213,Mujer,2008,1967
20213,Mujer,2009,1871
20213,Mujer,2010,1913
20213,Mujer,2011,1989
20213,Mujer,2012,2066
20213,Mujer,2013,2137
20213,Mujer,2014,2214
20213,Mujer,2015,2295
20214,Hombre,1990,1410
20214,Hombre,1991,1361
20214,Hombre,1992,1320
20214,Hombre,1993,1286
20214,Hombre,1994,1244
20214,Hombre,1995,1200
20214,Hombre,1996,1168
20214,Hombre,1997,1131
20214,Hombre,1998,1092
20214,Hombre,1999,1046
20214,Hombre,2000,1234
20214,Hombre,2001,1030
20214,Hombre,2002,1079
20214,Hombre,2003,1135
20214,Hombre,2004,1184
20214,Hombre,2005,1260
20214,Hombre,2006,1171
20214,Hombre,2007,1087
20214,Hombre,2008,1008
20214,Hombre,2009,924
20214,Hombre,2010,1130
20214,Hombre,2011,1090
20214,Hombre,2012,1056
20214,Hombre,2013,1020
20214,Hombre,2014,986
20214,Hombre,2015,960
20214,Mujer,1990,1210
20214,Mujer,1991,1164
20214,Mujer,1992,1144
20214,Mujer,1993,1126
20214,Mujer,1994,1110
20214,Mujer,1995,1086
20214,Mujer,1996,1077
20214,Mujer,1997,1062
20214,Mujer,1998,1043
20214,Mujer,1999,1022
20214,Mujer,2000,1249
20214,Mujer,2001,1200
20214,Mujer,2002,1269
20214,Mujer,2003,1338
20214,Mujer,2004,1407
20214,Mujer,2005,1510
20214,Mujer,2006,1405
20214,Mujer,2007,1294
20214,Mujer,2008,1186
20214,Mujer,2009,1075
20214,Mujer,2010,1142
20214,Mujer,2011,1119
20214,Mujer,2012,1092
20214,Mujer,2013,1061
20214,Mujer,2014,1034
20214,Mujer,2015,1019
20215,Hombre,1990,370
20215,Hombre,1991,310
20215,Hombre,1992,289
20215,Hombre,1993,271
20215,Hombre,1994,249
20215,Hombre,1995,233
20215,Hombre,1996,213
20215,Hombre,1997,190
20215,Hombre,1998,173
20215,Hombre,1999,153
20215,Hombre,2000,317
20215,Hombre,2001,147
